Platform Code,Club ID,Club Name,All-Time Rank,Seasonal Rank,Player Name,Games Played,Goals,Assists,Position / Rating,MoTM (Melhor em Campo),Clean Sheets (Def),Clean Sheets (GK),Shot Success %,Passes Made,Pass Success %,Tackles Made,Tackle Success %
common-gen5,6457699,No Brain Club,,12,chaowala-,1056,34,22,goalkeeper,27,,,,,,,
common-gen5,6457699,No Brain Club,,12,dausGAMIING,309,141,102,midfielder,14,,,,,,,
common-gen5,6457699,No Brain Club,,12,allanscha,1015,161,85,midfielder,22,,,,,,,
common-gen5,6457699,No Brain Club,,12,tuahamir,512,91,53,defender,17,,,,,,,
common-gen5,6457699,No Brain Club,,12,BangRoy-ii,1577,1046,802,forward,185,,,,,,,
common-gen5,6457699,No Brain Club,,12,Uzi0121,18,6,7,forward,0,,,,,,,
common-gen5,6457699,No Brain Club,,12,MKT_DrVK,164,75,38,forward,31,,,,,,,
common-gen5,321176,Alitti,,13,salman_888,1296,114,1111,defender,152,,,,,,,
common-gen5,321176,Alitti,,13,saud20100000,502,36,445,midfielder,32,,,,,,,
common-gen5,321176,Alitti,,13,dooom_ksa3,1277,602,738,midfielder,148,,,,,,,
common-gen5,321176,Alitti,,13,ACM-D7mi,2139,976,1744,defender,441,,,,,,,
common-gen5,321176,Alitti,,13,1kmov,198,282,147,midfielder,27,,,,,,,
common-gen5,321176,Alitti,,13,GENERALsale,459,10,36,midfielder,21,,,,,,,
common-gen5,321176,Alitti,,13,i2bdullah0,619,292,339,midfielder,53,,,,,,,
common-gen5,321176,Alitti,,13,AddictionI,428,363,276,defender,69,,,,,,,
common-gen5,321176,Alitti,,13,mxrl-7,399,558,231,midfielder,55,,,,,,,
common-gen5,321176,Alitti,,13,py4J_,1297,2041,1036,forward,336,,,,,,,
common-gen5,321176,Alitti,,13,hELTps,559,1065,160,forward,162,,,,,,,
common-gen5,321176,Alitti,,13,Certified-F16,465,219,222,midfielder,61,,,,,,,
common-gen5,321176,Alitti,,13,y__9zn,2960,3450,1887,midfielder,616,,,,,,,
common-gen5,321176,Alitti,,13,E58375,2056,712,564,midfielder,168,,,,,,,
common-gen5,321176,Alitti,,13,vMh2Nd,158,24,79,midfielder,10,,,,,,,
common-gen5,321176,Alitti,,13,migueltuthy,158,105,90,midfielder,29,,,,,,,
common-gen5,321176,Alitti,,13,Nj_0w,241,281,73,forward,55,,,,,,,
common-gen5,321176,Alitti,,13,a__c7m,2408,1151,678,defender,144,,,,,,,
common-gen5,321176,Alitti,,13,AZOS-47,1314,402,549,forward,78,,,,,,,
common-gen5,321176,Alitti,,13,L6FFE,496,77,187,midfielder,57,,,,,,,
common-gen5,321176,Alitti,,13,zahariius,1738,153,99,defender,78,,,,,,,
common-gen5,321176,Alitti,,13,Hatim_Maash,634,218,214,defender,42,,,,,,,
common-gen5,321176,Alitti,,13,Mus11d,633,451,243,forward,100,,,,,,,
common-gen5,321176,Alitti,,13,iboood03,1054,92,123,midfielder,20,,,,,,,
common-gen5,321176,Alitti,,13,Ms2_91B,410,69,122,defender,36,,,,,,,
common-gen5,321176,Alitti,,13,Abo3gla52,2439,2571,831,forward,405,,,,,,,
common-gen5,321176,Alitti,,13,Pain_9295,1505,198,362,defender,128,,,,,,,
common-gen5,321176,Alitti,,13,M1987-6-24,345,245,92,forward,29,,,,,,,
common-gen5,321176,Alitti,,13,AAT_2020k,260,3,12,defender,3,,,,,,,
common-gen5,321176,Alitti,,13,H7MUI,265,215,196,defender,34,,,,,,,
common-gen5,321176,Alitti,,13,mued-1999,1898,1485,1012,defender,174,,,,,,,
common-gen5,321176,Alitti,,13,RD4G-X,891,611,262,forward,89,,,,,,,
common-gen5,321176,Alitti,,13,ittibggos,5284,744,4143,midfielder,200,,,,,,,
common-gen5,321176,Alitti,,13,CoRNaDo7_7,312,20,48,midfielder,10,,,,,,,
common-gen5,321176,Alitti,,13,w-i220,963,897,244,forward,115,,,,,,,
common-gen5,321176,Alitti,,13,FFloki07,681,183,160,defender,30,,,,,,,
common-gen5,321176,Alitti,,13,bu_7mdd,279,57,23,defender,13,,,,,,,
common-gen5,321176,Alitti,,13,xr__n577,587,300,373,forward,47,,,,,,,
common-gen5,321176,Alitti,,13,RN-_21-,2760,1959,2793,midfielder,470,,,,,,,
common-gen5,321176,Alitti,,13,MaThEuS_2023igt,13,0,4,midfielder,1,,,,,,,
common-gen5,321176,Alitti,,13,oAIi454,188,314,187,forward,45,,,,,,,
common-gen5,321176,Alitti,,13,walin-_,1,0,0,midfielder,0,,,,,,,
common-gen5,321176,Alitti,,13,RFZ_i1,1040,616,379,defender,156,,,,,,,
common-gen5,321176,Alitti,,13,Osama-12osa,460,187,109,defender,29,,,,,,,
common-gen5,321176,Alitti,,13,old_rung10,494,229,71,defender,29,,,,,,,
common-gen5,321176,Alitti,,13,xvqx-5,738,135,476,defender,72,,,,,,,
common-gen5,321176,Alitti,,13,IYZI9,3,1,2,forward,0,,,,,,,
common-gen5,321176,Alitti,,13,jf6h-_,136,39,36,goalkeeper,17,,,,,,,
common-gen5,321176,Alitti,,13,Abaadi32,1748,232,225,midfielder,29,,,,,,,
common-gen5,657952,BTL FC,,14,Aofmaveiw555,4860,5696,1947,forward,994,,,,,,,
common-gen5,657952,BTL FC,,14,th3si155,3011,715,1255,forward,294,,,,,,,
common-gen5,657952,BTL FC,,14,GaZOlinE-_SS,4136,256,500,midfielder,168,,,,,,,
common-gen5,657952,BTL FC,,14,UltraArty,130,126,37,forward,9,,,,,,,
common-gen5,657952,BTL FC,,14,um8-yondu,584,77,191,midfielder,19,,,,,,,
common-gen5,657952,BTL FC,,14,tkcoken,1687,607,741,midfielder,124,,,,,,,
common-gen5,657952,BTL FC,,14,Kob_Mc,2931,287,88,midfielder,345,,,,,,,
common-gen5,657952,BTL FC,,14,handsome_ha,42,27,14,forward,3,,,,,,,
common-gen5,657952,BTL FC,,14,TON_SKPP,4654,1665,3292,midfielder,719,,,,,,,
common-gen5,657952,BTL FC,,14,bank_lew,65,68,17,forward,15,,,,,,,
common-gen5,657952,BTL FC,,14,NANGBANGNA,1803,330,575,midfielder,65,,,,,,,
common-gen5,7995275,bah us guri,,15,JacobMander,151,1,3,defender,15,,,,,,,
common-gen5,7995275,bah us guri,,15,LucasAlmeidaRX,101,55,19,forward,3,,,,,,,
common-gen5,7995275,bah us guri,,15,rippizin,429,149,161,defender,58,,,,,,,
common-gen5,7995275,bah us guri,,15,lipeee1,438,253,118,midfielder,67,,,,,,,
common-gen5,7995275,bah us guri,,15,DW_Nickzin,272,46,44,forward,6,,,,,,,
common-gen5,7995275,bah us guri,,15,luanmatias157,176,76,117,midfielder,35,,,,,,,
common-gen5,7995275,bah us guri,,15,souzafabio90,797,204,116,forward,14,,,,,,,
common-gen5,7995275,bah us guri,,15,jvmdipe,839,1097,858,midfielder,148,,,,,,,
common-gen5,7995275,bah us guri,,15,R00CK1,236,31,19,forward,11,,,,,,,
common-gen5,7995275,bah us guri,,15,FIRULEIROO,474,144,84,forward,15,,,,,,,
common-gen5,7995275,bah us guri,,15,mhgezin,146,40,16,midfielder,22,,,,,,,
common-gen5,7995275,bah us guri,,15,douglasdgs10,381,78,88,defender,73,,,,,,,
common-gen5,7995275,bah us guri,,15,Xerifa0,1089,649,799,midfielder,183,,,,,,,
common-gen5,7995275,bah us guri,,15,mikeSaitok,7,2,2,midfielder,1,,,,,,,
common-gen5,7995275,bah us guri,,15,Russfifa01,166,104,73,forward,61,,,,,,,
common-gen5,7995275,bah us guri,,15,Bkssss13,296,75,89,midfielder,33,,,,,,,
common-gen5,7995275,bah us guri,,15,revertt3,354,243,166,forward,35,,,,,,,
common-gen5,8684092,heiqie0301,,16,Ar16f,146,57,228,midfielder,33,,,,,,,
common-gen5,8684092,heiqie0301,,16,allanc85,7,1,0,midfielder,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,twentyjims,40,3,3,defender,8,,,,,,,
common-gen5,8684092,heiqie0301,,16,nawa_f506,15,6,6,forward,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,IIII-GODx-II,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,MD-QAA,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,,454,0,0,forward,3,,,,,,,
common-gen5,8684092,heiqie0301,,16,GreenBoys19,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,JulianRmz9146,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,baha_azz94,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,clrx11l,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,ahmedhesham7000,11,3,4,forward,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,Spagiari_01,148,91,42,forward,26,,,,,,,
common-gen5,8684092,heiqie0301,,16,HTN-ZQ,15,2,0,defender,1,,,,,,,
common-gen5,8684092,heiqie0301,,16,spxz 2,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,godfather150015,0,0,0,,0,,,,,,,
common-gen5,8684092,heiqie0301,,16,Sami_du_06220,0,0,0,,0,,,,,,,
common-gen5,8693194,charsiu,,17,sibaanaa,5126,0,0,goalkeeper,1869,,,,,,,
common-gen5,8693194,charsiu,,17,bakhaisui,6843,20,19,defender,34,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,clima_molengao,32,9,6,midfielder,0,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,togurozinXZ,405,444,188,forward,69,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,carro12,87,51,54,defender,13,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,aspect_yst,214,105,112,midfielder,40,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,benicio_2122,28,0,0,defender,0,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,Celhas1922,436,411,207,forward,60,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,carequin,584,252,402,midfielder,135,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,cndubrabo_,159,52,56,forward,5,,,,,,,
common-gen5,7970353,Tropa mal FC,,18,arthurbe2608,449,231,159,forward,23,,,,,,,
common-gen5,595999,we111,,19,n1k0chen,29,1,5,defender,1,,,,,,,
common-gen5,595999,we111,,19,ZAE-INTER-OO,4939,101,254,forward,896,,,,,,,
common-gen5,595999,we111,,19,ZoOoFFFY,1755,5,25,defender,196,,,,,,,
common-gen5,595999,we111,,19,aver993,141,74,40,defender,21,,,,,,,
common-gen5,595999,we111,,19,Blueblack1982,0,0,0,,0,,,,,,,
common-gen5,595999,we111,,19,ZAZCDH19,503,19,20,midfielder,85,,,,,,,
common-gen5,595999,we111,,19,Kickzera,734,4,9,midfielder,322,,,,,,,
common-gen5,595999,we111,,19,AbioticGalaxy84,26,0,0,goalkeeper,2,,,,,,,
common-gen5,595999,we111,,19,IAN-_-KIM,1057,200,242,forward,137,,,,,,,
common-gen5,595999,we111,,19,possible-mould18,129,0,0,midfielder,95,,,,,,,
common-gen5,595999,we111,,19,Barber-Justin53,410,1,6,defender,132,,,,,,,
common-gen5,595999,we111,,19,PiuLiangNN,532,38,36,midfielder,97,,,,,,,
common-gen5,595999,we111,,19,wifely_section52,423,2,4,defender,128,,,,,,,
common-gen5,595999,we111,,19,zeki9527,370,8,7,defender,37,,,,,,,
common-gen5,595999,we111,,19,TonyTse24,1384,46,70,defender,325,,,,,,,
common-gen5,595999,we111,,19,Viking_lyn,10887,459,355,goalkeeper,1888,,,,,,,
common-gen5,595999,we111,,19,AtlasNanKing,1895,1,0,defender,393,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,gateau93,1220,1219,1051,goalkeeper,148,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,banta78,706,588,523,forward,69,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,jahedfrs10,104,83,85,forward,15,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,allassko,1726,771,2459,midfielder,170,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,Rubenn237,970,1284,562,midfielder,134,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,JusTCraDel,7,4,8,midfielder,0,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,SterlingJr93,450,592,358,forward,112,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,Yakuza7794,127,51,49,forward,6,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,Xmbandaka9,1277,765,845,midfielder,87,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,iSayzer_,55,32,33,forward,6,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,monibe93390,879,1123,740,midfielder,128,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,BISHOP_2704,724,1092,668,defender,182,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,Tanaki01mb,599,991,549,forward,140,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,Bossinto_9,314,293,273,midfielder,53,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,JayBBDny,761,362,536,midfielder,81,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,thomir_zerrr,870,712,788,midfielder,137,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,nosky936,115,148,61,midfielder,19,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,labringua,1366,2016,1191,forward,399,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,Thehood94000,3098,4855,3103,midfielder,918,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,calecon_fou,359,624,279,forward,76,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,moha213m,1496,1613,900,midfielder,331,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,LaDouille9593,2158,1852,2795,midfielder,49,,,,,,,
common-gen5,32477,FC BANLIEUSARD,,20,Lamoula001,192,132,90,midfielder,11,,,,,,,
common-gen5,7046739,thekingteam,,21,panpan90929,291,23,14,defender,11,,,,,,,
common-gen5,7046739,thekingteam,,21,panda90929,0,0,0,,0,,,,,,,
common-gen5,7046739,thekingteam,,21,kingfly111,374,59,35,defender,46,,,,,,,
common-gen5,7046739,thekingteam,,21,CNTitan,107,25,17,defender,7,,,,,,,
common-gen5,7046739,thekingteam,,21,1brahimov1c,1722,327,134,forward,443,,,,,,,
common-gen5,7046739,thekingteam,,21,MSG_Ennnnn91,732,29,75,midfielder,67,,,,,,,
common-gen5,7046739,thekingteam,,21,QingYuui,814,213,290,midfielder,83,,,,,,,
common-gen5,7046739,thekingteam,,21,Ju_Guggenheim,2781,169,270,midfielder,361,,,,,,,
common-gen5,7046739,thekingteam,,21,MSG_JiaGe666,727,347,266,forward,63,,,,,,,
common-gen5,7046739,thekingteam,,21,Cyen_1d,402,43,21,goalkeeper,20,,,,,,,
common-gen5,7046739,thekingteam,,21,Lygice-,74,19,14,forward,3,,,,,,,
common-gen5,7046739,thekingteam,,21,monkeykinggig,42,3,5,midfielder,4,,,,,,,
common-gen5,7046739,thekingteam,,21,YaaaaLi33,288,22,35,defender,192,,,,,,,
common-gen5,7046739,thekingteam,,21,cqzhengwei,1856,158,208,forward,148,,,,,,,
common-gen5,7046739,thekingteam,,21,MSG_Mbappe,1299,131,20,goalkeeper,59,,,,,,,
common-gen5,7046739,thekingteam,,21,LEGEND7019,159,3,7,defender,5,,,,,,,
common-gen5,7046739,thekingteam,,21,nisong2023,823,53,46,midfielder,96,,,,,,,
common-gen5,7046739,thekingteam,,21,jksusu2,5,0,0,defender,0,,,,,,,
common-gen5,7046739,thekingteam,,21,balidefanye,17,0,1,goalkeeper,0,,,,,,,
common-gen5,7046739,thekingteam,,21,w0nderfulMAXXX,1159,180,193,midfielder,149,,,,,,,
common-gen5,7046739,thekingteam,,21,GUiILotINeXIII,144,3,1,defender,16,,,,,,,
common-gen5,7046739,thekingteam,,21,Jiao_Gei629,932,93,57,defender,83,,,,,,,
common-gen5,7046739,thekingteam,,21,genglk,51,0,0,defender,1,,,,,,,
common-gen5,7046739,thekingteam,,21,91DuSir030,1180,475,246,defender,202,,,,,,,
common-gen5,7046739,thekingteam,,21,new_flock15,121,2,4,goalkeeper,18,,,,,,,
common-gen5,7046739,thekingteam,,21,deadpoooo,41,12,9,midfielder,0,,,,,,,
common-gen5,7046739,thekingteam,,21,Xiao1lee_,733,222,181,midfielder,50,,,,,,,
common-gen5,7046739,thekingteam,,21,MSG_Dar1us770XXX,2070,285,225,defender,158,,,,,,,
common-gen5,7046739,thekingteam,,21,AgentCoze,1127,85,178,defender,99,,,,,,,
common-gen5,7046739,thekingteam,,21,xkgakd,95,0,1,goalkeeper,3,,,,,,,
common-gen5,7046739,thekingteam,,21,LEILEISIX,15,6,2,forward,1,,,,,,,
common-gen5,7046739,thekingteam,,21,pPANGZAIq,1253,88,48,midfielder,98,,,,,,,
common-gen5,7046739,thekingteam,,21,Mu00a1975,2329,132,157,defender,503,,,,,,,
common-gen5,7046739,thekingteam,,21,Aries679,1941,193,144,midfielder,508,,,,,,,
common-gen5,7046739,thekingteam,,21,liuliuzhezhe,18,0,0,midfielder,0,,,,,,,
common-gen5,7046739,thekingteam,,21,FtbC7,201,0,2,midfielder,11,,,,,,,
common-gen5,7046739,thekingteam,,21,GEMszp,31,4,2,midfielder,3,,,,,,,
common-gen5,7046739,thekingteam,,21,Alim-mikox071,603,168,136,forward,47,,,,,,,
common-gen5,7046739,thekingteam,,21,messicjj666,29,3,1,defender,2,,,,,,,
common-gen5,7046739,thekingteam,,21,BWDX_dryb1,592,29,54,defender,54,,,,,,,
common-gen5,7046739,thekingteam,,21,w0derfulxxx616,416,147,194,midfielder,73,,,,,,,
common-gen5,7606988,Arkham Madness,,22,Big Wing WAHHHH,726,456,328,forward,97,,,,,,,
common-gen5,7606988,Arkham Madness,,22,DobbysNotBricked,2881,616,814,midfielder,172,,,,,,,
common-gen5,7606988,Arkham Madness,,22,timbosliceFTP,651,26,62,forward,26,,,,,,,
common-gen5,7606988,Arkham Madness,,22,Jewellzl9l,471,725,275,forward,125,,,,,,,
common-gen5,7606988,Arkham Madness,,22,ogre-online,929,323,343,midfielder,116,,,,,,,
common-gen5,7606988,Arkham Madness,,22,dulojames43053,2678,722,684,defender,222,,,,,,,
common-gen5,7606988,Arkham Madness,,22,Bello080325,1642,308,271,midfielder,107,,,,,,,
common-gen5,7606988,Arkham Madness,,22,AbdullahIsBlack,316,220,153,midfielder,23,,,,,,,
common-gen5,7606988,Arkham Madness,,22,Fellipel10l,593,382,598,midfielder,137,,,,,,,
common-gen5,7606988,Arkham Madness,,22,MadDabberHarp,1842,155,146,defender,24,,,,,,,
common-gen5,7054594,Yanto United,,23,Crespo135z,840,704,379,midfielder,147,,,,,,,
common-gen5,7054594,Yanto United,,23,nzfo,374,220,172,midfielder,45,,,,,,,
common-gen5,7054594,Yanto United,,23,Kazato13,480,29,52,defender,12,,,,,,,
common-gen5,7054594,Yanto United,,23,Rizxorin,42,40,20,forward,2,,,,,,,
common-gen5,7054594,Yanto United,,23,Zeess,57,0,3,defender,3,,,,,,,
common-gen5,7054594,Yanto United,,23,swiper7,106,32,22,forward,1,,,,,,,
common-gen5,7054594,Yanto United,,23,KunKhun,676,575,400,defender,144,,,,,,,
common-gen5,7054594,Yanto United,,23,overlyOCD,41,11,15,midfielder,0,,,,,,,
common-gen5,7054594,Yanto United,,23,leyceetea,370,344,236,forward,80,,,,,,,
common-gen5,7054594,Yanto United,,23,babao242,641,325,262,forward,53,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Henry,2484,455,556,forward,303,,,,,,,
common-gen5,1523408,Seahawks,,24,LaoLi-0001,2875,118,71,defender,244,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Rooney,6033,1701,1442,defender,449,,,,,,,
common-gen5,1523408,Seahawks,,24,Gold_well10Ko,6081,2440,2486,defender,1020,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Haaland,4435,1818,962,defender,813,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-potato073,1759,131,115,forward,931,,,,,,,
common-gen5,1523408,Seahawks,,24,Ryan liu8849,5665,179,315,forward,526,,,,,,,
common-gen5,1523408,Seahawks,,24,Luofei0,1236,47,72,defender,178,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Nobody,798,603,518,midfielder,139,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Pogba,736,144,173,midfielder,82,,,,,,,
common-gen5,1523408,Seahawks,,24,SEA-NunoMendes,928,184,140,defender,65,,,,,,,
common-gen5,1523408,Seahawks,,24,SiomnRiley,4224,439,475,goalkeeper,379,,,,,,,
common-gen5,1523408,Seahawks,,24,PeiweiYoung-,585,168,407,defender,101,,,,,,,
common-gen5,1523408,Seahawks,,24,SEA-Zidane,2195,146,119,defender,468,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Rodman,2089,316,227,goalkeeper,317,,,,,,,
common-gen5,1523408,Seahawks,,24,MSYDCR1,554,62,47,forward,75,,,,,,,
common-gen5,1523408,Seahawks,,24,UncleJeffChu,1416,9,16,defender,288,,,,,,,
common-gen5,1523408,Seahawks,,24,pulisic_smml,1264,395,258,defender,126,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Layer0301,643,602,272,forward,146,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-mainoo,721,42,75,midfielder,48,,,,,,,
common-gen5,1523408,Seahawks,,24,jhf3031,50,0,0,goalkeeper,0,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Mbappe,1496,1366,711,defender,351,,,,,,,
common-gen5,1523408,Seahawks,,24,HanLYNB,2117,190,308,defender,89,,,,,,,
common-gen5,1523408,Seahawks,,24,IYDRIP,1044,197,217,midfielder,61,,,,,,,
common-gen5,1523408,Seahawks,,24,WuBuReSTX,4398,1106,589,midfielder,789,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-Doue,453,328,121,defender,68,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-JJ-Pogba,778,58,143,defender,80,,,,,,,
common-gen5,1523408,Seahawks,,24,GaoYuLiang_,862,43,11,defender,104,,,,,,,
common-gen5,1523408,Seahawks,,24,SEa-QiUYU87,3243,615,755,defender,486,,,,,,,
common-gen5,1523408,Seahawks,,24,Hairat_27,944,251,295,forward,46,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-cafu,492,106,138,defender,72,,,,,,,
common-gen5,1523408,Seahawks,,24,Gk__Tony,3714,418,318,midfielder,480,,,,,,,
common-gen5,1523408,Seahawks,,24,qyqy234,526,49,48,goalkeeper,7,,,,,,,
common-gen5,1523408,Seahawks,,24,SEA-DavidDeGea,2245,141,176,midfielder,202,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-DiaZZ,889,224,192,defender,25,,,,,,,
common-gen5,1523408,Seahawks,,24,ChinaYamal,15,15,1,forward,4,,,,,,,
common-gen5,1523408,Seahawks,,24,Sea-shy4,2178,791,505,midfielder,271,,,,,,,
common-gen5,1523408,Seahawks,,24,EBneimaer,2034,193,211,defender,117,,,,,,,
common-gen5,1523408,Seahawks,,24,MaN1ngg,586,185,172,forward,77,,,,,,,
common-gen5,1523408,Seahawks,,24,SEA-Grealish,2876,625,456,midfielder,417,,,,,,,
common-gen5,1523408,Seahawks,,24,state-trunk64,1407,114,71,goalkeeper,123,,,,,,,
common-gen5,1523408,Seahawks,,24,ep_714220,207,5,4,defender,1,,,,,,,
common-gen5,1523408,Seahawks,,24,SEA-Casillas,5432,445,403,defender,320,,,,,,,
common-gen5,7031398,fieldston,,25,AiDeN pLaYs9,63,17,21,midfielder,5,,,,,,,
common-gen5,7031398,fieldston,,25,super_sniper432,130,22,25,goalkeeper,3,,,,,,,
common-gen5,7031398,fieldston,,25,I is a noob3070,372,224,108,defender,9,,,,,,,
common-gen5,7031398,fieldston,,25,Pasqual1927,36,1,2,defender,0,,,,,,,
common-gen5,7031398,fieldston,,25,snoopytucker85,158,11,44,defender,8,,,,,,,
common-gen5,7031398,fieldston,,25,Itsallots,452,778,273,forward,128,,,,,,,
common-gen5,7031398,fieldston,,25,dommywammyPK,429,419,404,forward,71,,,,,,,
common-gen5,7031398,fieldston,,25,habdsahghu,715,581,456,forward,93,,,,,,,
common-gen5,7031398,fieldston,,25,Max_onda_ice,598,336,581,midfielder,96,,,,,,,
common-gen5,7031398,fieldston,,25,yurrboi6969,205,233,107,forward,32,,,,,,,
common-gen5,7067203,A P E X,,26,fifa_kha,360,331,406,midfielder,91,,,,,,,
common-gen5,7067203,A P E X,,26,MUTMKEEN,798,1222,318,midfielder,215,,,,,,,
common-gen5,7067203,A P E X,,26,i_TalalQ8,1693,360,425,midfielder,221,,,,,,,
common-gen5,7067203,A P E X,,26,ChefMASTER_,1061,697,327,midfielder,115,,,,,,,
common-gen5,7067203,A P E X,,26,omdah2121,565,426,453,midfielder,63,,,,,,,
common-gen5,7067203,A P E X,,26,ZH88-,1232,265,2103,midfielder,230,,,,,,,
common-gen5,7067203,A P E X,,26,STY-az,697,880,290,forward,135,,,,,,,
common-gen5,7067203,A P E X,,26,zhry0,647,951,816,midfielder,44,,,,,,,
common-gen5,7067203,A P E X,,26,khd_-_22,1304,172,295,midfielder,96,,,,,,,
common-gen5,7067203,A P E X,,26,cD11h,902,174,792,midfielder,118,,,,,,,
common-gen5,7067203,A P E X,,26,MSH_naif,851,168,1167,midfielder,170,,,,,,,
common-gen5,7067203,A P E X,,26,Fabiian-0,730,260,354,forward,66,,,,,,,
common-gen5,7067203,A P E X,,26,vexsorr,1243,877,945,defender,73,,,,,,,
common-gen5,7067203,A P E X,,26,FischerPressure,595,374,306,forward,99,,,,,,,
common-gen5,7067203,A P E X,,26,XFearless27,583,218,141,midfielder,99,,,,,,,
common-gen5,4157437,Mundo Premium,,27,SwankyMARCO,155,57,63,midfielder,14,,,,,,,
common-gen5,4157437,Mundo Premium,,27,Julisettokill,18,0,3,midfielder,0,,,,,,,
common-gen5,4157437,Mundo Premium,,27,Max0425_91,63,4,2,defender,2,,,,,,,
common-gen5,4157437,Mundo Premium,,27,JokerJones_br,677,458,405,forward,95,,,,,,,
common-gen5,4157437,Mundo Premium,,27,barto_wapp,326,67,76,forward,42,,,,,,,
common-gen5,4157437,Mundo Premium,,27,cronicaocho,34,20,20,forward,3,,,,,,,
common-gen5,4157437,Mundo Premium,,27,MundoPremium,802,431,415,forward,38,,,,,,,
common-gen5,4157437,Mundo Premium,,27,Make_out_hill_97,236,67,121,midfielder,19,,,,,,,
common-gen5,4157437,Mundo Premium,,27,Hugo_B_16,42,5,1,defender,2,,,,,,,
common-gen5,4157437,Mundo Premium,,27,WiredTrain48571,10,3,2,midfielder,0,,,,,,,
common-gen5,4157437,Mundo Premium,,27,aivarrojo29,143,62,39,forward,8,,,,,,,
common-gen5,4157437,Mundo Premium,,27,XfernanX321,3,0,0,forward,0,,,,,,,
common-gen5,4157437,Mundo Premium,,27,maginho_10_UCH,2117,1337,1558,forward,606,,,,,,,
common-gen5,4157437,Mundo Premium,,27,MigueMarchee,114,42,64,midfielder,5,,,,,,,
common-gen5,4157437,Mundo Premium,,27,Jonezzup,306,110,183,midfielder,33,,,,,,,
common-gen5,4157437,Mundo Premium,,27,GodZeref127,494,416,152,forward,74,,,,,,,
common-gen5,4157437,Mundo Premium,,27,3627894,36,0,3,midfielder,0,,,,,,,
common-gen5,4157437,Mundo Premium,,27,endergame213,47,2,1,defender,0,,,,,,,
common-gen5,4157437,Mundo Premium,,27,Drakosiil,135,31,92,midfielder,20,,,,,,,
common-gen5,4157437,Mundo Premium,,27,AreRam18,22,3,4,midfielder,0,,,,,,,
common-gen5,4157437,Mundo Premium,,27,fershark12,24,5,7,midfielder,0,,,,,,,
